timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
0.820000,-0.463592,0.153037,-0.029646,0.729723,-0.253755,-0.121834,-0.343195,-0.203820,-0.154823,0.754743,-0.368535,0.140107,-0.013958,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.840000,-0.462930,0.152353,-0.029416,0.731524,-0.256058,-0.121509,-0.344440,-0.204908,-0.154315,0.755346,-0.367678,0.140895,-0.014002,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.860000,-0.462459,0.152117,-0.028677,0.732617,-0.257389,-0.121197,-0.345205,-0.205438,-0.153640,0.755667,-0.367127,0.141386,-0.014067,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.880000,-0.462189,0.152345,-0.027415,0.732975,-0.257711,-0.120901,-0.345473,-0.205390,-0.152798,0.755697,-0.366895,0.141571,-0.014154,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.900000,-0.462120,0.153037,-0.025633,0.732595,-0.257019,-0.120622,-0.345240,-0.204761,-0.151790,0.755433,-0.366982,0.141447,-0.014263,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.920000,-0.462246,0.154180,-0.023344,0.731499,-0.255343,-0.120358,-0.344521,-0.203568,-0.150620,0.754885,-0.367381,0.141023,-0.014392,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.940000,-0.462555,0.155746,-0.020575,0.729731,-0.252745,-0.120108,-0.343347,-0.201846,-0.149295,0.754070,-0.368069,0.140319,-0.014542,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.960000,-0.463026,0.157698,-0.017363,0.727361,-0.249318,-0.119867,-0.341765,-0.199646,-0.147823,0.753014,-0.369018,0.139364,-0.014710,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.980000,-0.463634,0.159982,-0.013755,0.724478,-0.245182,-0.119632,-0.339835,-0.197035,-0.146215,0.751752,-0.370188,0.138194,-0.014896,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
1.000000,-0.464347,0.162538,-0.009808,0.721186,-0.240480,-0.119396,-0.337630,-0.194092,-0.144484,0.750325,-0.371531,0.136856,-0.015097,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
