timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
0.780000,-0.418217,0.184886,0.073470,0.781980,-0.325112,-0.124535,-0.418217,-0.184886,-0.073470,0.781980,-0.325112,0.124535,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.800000,-0.418325,0.184907,0.073439,0.782234,-0.325238,-0.124542,-0.418325,-0.184907,-0.073439,0.782234,-0.325238,0.124542,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.820000,-0.418408,0.184923,0.073415,0.782429,-0.325334,-0.124547,-0.418408,-0.184923,-0.073415,0.782429,-0.325334,0.124547,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.840000,-0.418466,0.184934,0.073398,0.782567,-0.325402,-0.124551,-0.418466,-0.184934,-0.073398,0.782567,-0.325402,0.124551,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.860000,-0.418500,0.184940,0.073388,0.782646,-0.325441,-0.124553,-0.418500,-0.184940,-0.073388,0.782646,-0.325441,0.124553,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.880000,-0.418509,0.184942,0.073386,0.782667,-0.325452,-0.124553,-0.418509,-0.184942,-0.073386,0.782667,-0.325452,0.124553,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.900000,-0.418493,0.184939,0.073390,0.782631,-0.325434,-0.124552,-0.418493,-0.184939,-0.073390,0.782631,-0.325434,0.124552,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.920000,-0.418454,0.184931,0.073402,0.782538,-0.325388,-0.124550,-0.418454,-0.184931,-0.073402,0.782538,-0.325388,0.124550,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.940000,-0.418390,0.184919,0.073420,0.782388,-0.325314,-0.124546,-0.418390,-0.184919,-0.073420,0.782388,-0.325314,0.124546,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.960000,-0.418303,0.184903,0.073445,0.782182,-0.325212,-0.124540,-0.418303,-0.184903,-0.073445,0.782182,-0.325212,0.124540,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
